Tanggal,Provinsi,Nama Komoditas,Harga (Rp)
15/09/2023,DKI Jakarta,Beras Premium,13880.0
15/09/2023,Jawa Barat,Beras Premium,13870.0
15/09/2023,Jawa Tengah,Beras Premium,13890.0
15/09/2023,D.I Yogyakarta,Beras Premium,13690.0
15/09/2023,Jawa Timur,Beras Premium,13750.0
15/09/2023,Banten,Beras Premium,13710.0
16/09/2023,DKI Jakarta,Beras Premium,14030.0
16/09/2023,Jawa Barat,Beras Premium,13940.0
16/09/2023,Jawa Tengah,Beras Premium,13910.0
16/09/2023,D.I Yogyakarta,Beras Premium,13590.0
16/09/2023,Jawa Timur,Beras Premium,13850.0
16/09/2023,Banten,Beras Premium,13890.0
17/09/2023,DKI Jakarta,Beras Premium,14030.0
17/09/2023,Jawa Barat,Beras Premium,13950.0
17/09/2023,Jawa Tengah,Beras Premium,13940.0
17/09/2023,D.I Yogyakarta,Beras Premium,13590.0
17/09/2023,Jawa Timur,Beras Premium,13810.0
17/09/2023,Banten,Beras Premium,13960.0
18/09/2023,DKI Jakarta,Beras Premium,14030.0
18/09/2023,Jawa Barat,Beras Premium,13990.0
18/09/2023,Jawa Tengah,Beras Premium,13970.0
18/09/2023,D.I Yogyakarta,Beras Premium,13620.0
18/09/2023,Jawa Timur,Beras Premium,13810.0
18/09/2023,Banten,Beras Premium,14200.0
19/09/2023,DKI Jakarta,Beras Premium,14030.0
19/09/2023,Jawa Barat,Beras Premium,13970.0
19/09/2023,Jawa Tengah,Beras Premium,14020.0
19/09/2023,D.I Yogyakarta,Beras Premium,13590.0
19/09/2023,Jawa Timur,Beras Premium,13770.0
19/09/2023,Banten,Beras Premium,13370.0
20/09/2023,DKI Jakarta,Beras Premium,13680.0
20/09/2023,Jawa Barat,Beras Premium,13980.0
20/09/2023,Jawa Tengah,Beras Premium,14090.0
20/09/2023,D.I Yogyakarta,Beras Premium,13250.0
20/09/2023,Jawa Timur,Beras Premium,13860.0
20/09/2023,Banten,Beras Premium,13670.0
21/09/2023,DKI Jakarta,Beras Premium,14030.0
21/09/2023,Jawa Barat,Beras Premium,14030.0
21/09/2023,Jawa Tengah,Beras Premium,14020.0
21/09/2023,D.I Yogyakarta,Beras Premium,13590.0
21/09/2023,Jawa Timur,Beras Premium,13920.0
21/09/2023,Banten,Beras Premium,13770.0
22/09/2023,DKI Jakarta,Beras Premium,14040.0
22/09/2023,Jawa Barat,Beras Premium,14120.0
22/09/2023,Jawa Tengah,Beras Premium,14020.0
22/09/2023,D.I Yogyakarta,Beras Premium,13590.0
22/09/2023,Jawa Timur,Beras Premium,13900.0
22/09/2023,Banten,Beras Premium,13660.0
23/09/2023,DKI Jakarta,Beras Premium,14360.0
23/09/2023,Jawa Barat,Beras Premium,14010.0
23/09/2023,Jawa Tengah,Beras Premium,14140.0
23/09/2023,D.I Yogyakarta,Beras Premium,13730.0
23/09/2023,Jawa Timur,Beras Premium,13900.0
23/09/2023,Banten,Beras Premium,13960.0
24/09/2023,DKI Jakarta,Beras Premium,14490.0
24/09/2023,Jawa Barat,Beras Premium,14040.0
24/09/2023,Jawa Tengah,Beras Premium,14100.0
24/09/2023,D.I Yogyakarta,Beras Premium,13930.0
24/09/2023,Jawa Timur,Beras Premium,13940.0
24/09/2023,Banten,Beras Premium,14030.0
25/09/2023,DKI Jakarta,Beras Premium,14490.0
25/09/2023,Jawa Barat,Beras Premium,14060.0
25/09/2023,Jawa Tengah,Beras Premium,14160.0
25/09/2023,D.I Yogyakarta,Beras Premium,13930.0
25/09/2023,Jawa Timur,Beras Premium,13960.0
25/09/2023,Banten,Beras Premium,13910.0
26/09/2023,DKI Jakarta,Beras Premium,14490.0
26/09/2023,Jawa Barat,Beras Premium,14080.0
26/09/2023,Jawa Tengah,Beras Premium,14040.0
26/09/2023,D.I Yogyakarta,Beras Premium,13930.0
26/09/2023,Jawa Timur,Beras Premium,13930.0
26/09/2023,Banten,Beras Premium,13910.0
27/09/2023,DKI Jakarta,Beras Premium,14550.0
27/09/2023,Jawa Barat,Beras Premium,14080.0
27/09/2023,Jawa Tengah,Beras Premium,14100.0
27/09/2023,D.I Yogyakarta,Beras Premium,14200.0
27/09/2023,Jawa Timur,Beras Premium,13960.0
27/09/2023,Banten,Beras Premium,14030.0
28/09/2023,DKI Jakarta,Beras Premium,14550.0
28/09/2023,Jawa Barat,Beras Premium,14080.0
28/09/2023,Jawa Tengah,Beras Premium,14100.0
28/09/2023,D.I Yogyakarta,Beras Premium,13990.0
28/09/2023,Jawa Timur,Beras Premium,14020.0
28/09/2023,Banten,Beras Premium,13910.0
29/09/2023,DKI Jakarta,Beras Premium,14550.0
29/09/2023,Jawa Barat,Beras Premium,14060.0
29/09/2023,Jawa Tengah,Beras Premium,14120.0
29/09/2023,D.I Yogyakarta,Beras Premium,14090.0
29/09/2023,Jawa Timur,Beras Premium,14040.0
29/09/2023,Banten,Beras Premium,13840.0
30/09/2023,DKI Jakarta,Beras Premium,14550.0
30/09/2023,Jawa Barat,Beras Premium,14060.0
30/09/2023,Jawa Tengah,Beras Premium,14100.0
30/09/2023,D.I Yogyakarta,Beras Premium,13990.0
30/09/2023,Jawa Timur,Beras Premium,14060.0
30/09/2023,Banten,Beras Premium,13840.0
01/10/2023,DKI Jakarta,Beras Premium,14550.0
01/10/2023,Jawa Barat,Beras Premium,14080.0
01/10/2023,Jawa Tengah,Beras Premium,14090.0
01/10/2023,D.I Yogyakarta,Beras Premium,13990.0
01/10/2023,Jawa Timur,Beras Premium,14020.0
01/10/2023,Banten,Beras Premium,13780.0
02/10/2023,DKI Jakarta,Beras Premium,14550.0
02/10/2023,Jawa Barat,Beras Premium,14080.0
02/10/2023,Jawa Tengah,Beras Premium,14040.0
02/10/2023,D.I Yogyakarta,Beras Premium,13930.0
02/10/2023,Jawa Timur,Beras Premium,14010.0
02/10/2023,Banten,Beras Premium,13840.0
03/10/2023,DKI Jakarta,Beras Premium,14460.0
03/10/2023,Jawa Barat,Beras Premium,14020.0
03/10/2023,Jawa Tengah,Beras Premium,14110.0
03/10/2023,D.I Yogyakarta,Beras Premium,14030.0
03/10/2023,Jawa Timur,Beras Premium,14050.0
03/10/2023,Banten,Beras Premium,13840.0
04/10/2023,DKI Jakarta,Beras Premium,14550.0
04/10/2023,Jawa Barat,Beras Premium,14120.0
04/10/2023,Jawa Tengah,Beras Premium,14060.0
04/10/2023,D.I Yogyakarta,Beras Premium,13930.0
04/10/2023,Jawa Timur,Beras Premium,14050.0
04/10/2023,Banten,Beras Premium,13840.0
05/10/2023,DKI Jakarta,Beras Premium,14810.0
05/10/2023,Jawa Barat,Beras Premium,14060.0
05/10/2023,Jawa Tengah,Beras Premium,14100.0
05/10/2023,D.I Yogyakarta,Beras Premium,13830.0
05/10/2023,Jawa Timur,Beras Premium,14010.0
05/10/2023,Banten,Beras Premium,13780.0
06/10/2023,DKI Jakarta,Beras Premium,14810.0
06/10/2023,Jawa Barat,Beras Premium,14100.0
06/10/2023,Jawa Tengah,Beras Premium,14090.0
06/10/2023,D.I Yogyakarta,Beras Premium,13830.0
06/10/2023,Jawa Timur,Beras Premium,14010.0
06/10/2023,Banten,Beras Premium,13840.0
07/10/2023,DKI Jakarta,Beras Premium,14810.0
07/10/2023,Jawa Barat,Beras Premium,14120.0
07/10/2023,Jawa Tengah,Beras Premium,14100.0
07/10/2023,D.I Yogyakarta,Beras Premium,13870.0
07/10/2023,Jawa Timur,Beras Premium,14010.0
07/10/2023,Banten,Beras Premium,13890.0
08/10/2023,DKI Jakarta,Beras Premium,14810.0
08/10/2023,Jawa Barat,Beras Premium,14120.0
08/10/2023,Jawa Tengah,Beras Premium,14130.0
08/10/2023,D.I Yogyakarta,Beras Premium,13870.0
08/10/2023,Jawa Timur,Beras Premium,14010.0
08/10/2023,Banten,Beras Premium,13840.0
09/10/2023,DKI Jakarta,Beras Premium,14810.0
09/10/2023,Jawa Barat,Beras Premium,14090.0
09/10/2023,Jawa Tengah,Beras Premium,14160.0
09/10/2023,D.I Yogyakarta,Beras Premium,13940.0
09/10/2023,Jawa Timur,Beras Premium,14070.0
09/10/2023,Banten,Beras Premium,13840.0
10/10/2023,DKI Jakarta,Beras Premium,14810.0
10/10/2023,Jawa Barat,Beras Premium,14120.0
10/10/2023,Jawa Tengah,Beras Premium,14170.0
10/10/2023,D.I Yogyakarta,Beras Premium,13940.0
10/10/2023,Jawa Timur,Beras Premium,14030.0
10/10/2023,Banten,Beras Premium,13910.0
11/10/2023,DKI Jakarta,Beras Premium,14240.0
11/10/2023,Jawa Barat,Beras Premium,14100.0
11/10/2023,Jawa Tengah,Beras Premium,14190.0
11/10/2023,D.I Yogyakarta,Beras Premium,14040.0
11/10/2023,Jawa Timur,Beras Premium,14050.0
11/10/2023,Banten,Beras Premium,13970.0
12/10/2023,DKI Jakarta,Beras Premium,14810.0
12/10/2023,Jawa Barat,Beras Premium,14100.0
12/10/2023,Jawa Tengah,Beras Premium,14210.0
12/10/2023,D.I Yogyakarta,Beras Premium,14040.0
12/10/2023,Jawa Timur,Beras Premium,14040.0
12/10/2023,Banten,Beras Premium,13910.0
13/10/2023,DKI Jakarta,Beras Premium,14810.0
13/10/2023,Jawa Barat,Beras Premium,14100.0
13/10/2023,Jawa Tengah,Beras Premium,14220.0
13/10/2023,D.I Yogyakarta,Beras Premium,13920.0
13/10/2023,Jawa Timur,Beras Premium,14010.0
13/10/2023,Banten,Beras Premium,13840.0
14/10/2023,DKI Jakarta,Beras Premium,14810.0
14/10/2023,Jawa Barat,Beras Premium,14030.0
14/10/2023,Jawa Tengah,Beras Premium,14160.0
14/10/2023,D.I Yogyakarta,Beras Premium,13870.0
14/10/2023,Jawa Timur,Beras Premium,14100.0
14/10/2023,Banten,Beras Premium,13960.0
15/10/2023,DKI Jakarta,Beras Premium,14810.0
15/10/2023,Jawa Barat,Beras Premium,14150.0
15/10/2023,Jawa Tengah,Beras Premium,14260.0
15/10/2023,D.I Yogyakarta,Beras Premium,13870.0
15/10/2023,Jawa Timur,Beras Premium,14080.0
15/10/2023,Banten,Beras Premium,14030.0
16/10/2023,DKI Jakarta,Beras Premium,14810.0
16/10/2023,Jawa Barat,Beras Premium,14130.0
16/10/2023,Jawa Tengah,Beras Premium,14150.0
16/10/2023,D.I Yogyakarta,Beras Premium,13870.0
16/10/2023,Jawa Timur,Beras Premium,14070.0
16/10/2023,Banten,Beras Premium,14150.0
17/10/2023,DKI Jakarta,Beras Premium,14810.0
17/10/2023,Jawa Barat,Beras Premium,14100.0
17/10/2023,Jawa Tengah,Beras Premium,14180.0
17/10/2023,D.I Yogyakarta,Beras Premium,13870.0
17/10/2023,Jawa Timur,Beras Premium,14080.0
17/10/2023,Banten,Beras Premium,14150.0
18/10/2023,DKI Jakarta,Beras Premium,14900.0
18/10/2023,Jawa Barat,Beras Premium,14200.0
18/10/2023,Jawa Tengah,Beras Premium,14200.0
18/10/2023,D.I Yogyakarta,Beras Premium,13920.0
18/10/2023,Jawa Timur,Beras Premium,14090.0
18/10/2023,Banten,Beras Premium,14090.0
19/10/2023,DKI Jakarta,Beras Premium,14900.0
19/10/2023,Jawa Barat,Beras Premium,14170.0
19/10/2023,Jawa Tengah,Beras Premium,14190.0
19/10/2023,D.I Yogyakarta,Beras Premium,13870.0
19/10/2023,Jawa Timur,Beras Premium,14060.0
19/10/2023,Banten,Beras Premium,14030.0
20/10/2023,DKI Jakarta,Beras Premium,14900.0
20/10/2023,Jawa Barat,Beras Premium,14190.0
20/10/2023,Jawa Tengah,Beras Premium,14170.0
20/10/2023,D.I Yogyakarta,Beras Premium,13870.0
20/10/2023,Jawa Timur,Beras Premium,14010.0
20/10/2023,Banten,Beras Premium,14150.0
21/10/2023,DKI Jakarta,Beras Premium,14900.0
21/10/2023,Jawa Barat,Beras Premium,14160.0
21/10/2023,Jawa Tengah,Beras Premium,14240.0
21/10/2023,D.I Yogyakarta,Beras Premium,13870.0
21/10/2023,Jawa Timur,Beras Premium,14050.0
21/10/2023,Banten,Beras Premium,13920.0
22/10/2023,DKI Jakarta,Beras Premium,14900.0
22/10/2023,Jawa Barat,Beras Premium,14140.0
22/10/2023,Jawa Tengah,Beras Premium,14250.0
22/10/2023,D.I Yogyakarta,Beras Premium,13870.0
22/10/2023,Jawa Timur,Beras Premium,14040.0
22/10/2023,Banten,Beras Premium,13920.0
23/10/2023,DKI Jakarta,Beras Premium,14900.0
23/10/2023,Jawa Barat,Beras Premium,14130.0
23/10/2023,Jawa Tengah,Beras Premium,14180.0
23/10/2023,D.I Yogyakarta,Beras Premium,13870.0
23/10/2023,Jawa Timur,Beras Premium,14010.0
23/10/2023,Banten,Beras Premium,14040.0
24/10/2023,DKI Jakarta,Beras Premium,14900.0
24/10/2023,Jawa Barat,Beras Premium,14160.0
24/10/2023,Jawa Tengah,Beras Premium,14190.0
24/10/2023,D.I Yogyakarta,Beras Premium,13870.0
24/10/2023,Jawa Timur,Beras Premium,13990.0
24/10/2023,Banten,Beras Premium,14040.0
25/10/2023,DKI Jakarta,Beras Premium,14900.0
25/10/2023,Jawa Barat,Beras Premium,14140.0
25/10/2023,Jawa Tengah,Beras Premium,14210.0
25/10/2023,D.I Yogyakarta,Beras Premium,13960.0
25/10/2023,Jawa Timur,Beras Premium,14030.0
25/10/2023,Banten,Beras Premium,14040.0
26/10/2023,DKI Jakarta,Beras Premium,14900.0
26/10/2023,Jawa Barat,Beras Premium,14110.0
26/10/2023,Jawa Tengah,Beras Premium,14200.0
26/10/2023,D.I Yogyakarta,Beras Premium,13960.0
26/10/2023,Jawa Timur,Beras Premium,14010.0
26/10/2023,Banten,Beras Premium,13910.0
27/10/2023,DKI Jakarta,Beras Premium,14900.0
27/10/2023,Jawa Barat,Beras Premium,14200.0
27/10/2023,Jawa Tengah,Beras Premium,14230.0
27/10/2023,D.I Yogyakarta,Beras Premium,14020.0
27/10/2023,Jawa Timur,Beras Premium,14020.0
27/10/2023,Banten,Beras Premium,13920.0
28/10/2023,DKI Jakarta,Beras Premium,14900.0
28/10/2023,Jawa Barat,Beras Premium,14160.0
28/10/2023,Jawa Tengah,Beras Premium,14230.0
28/10/2023,D.I Yogyakarta,Beras Premium,13960.0
28/10/2023,Jawa Timur,Beras Premium,14040.0
28/10/2023,Banten,Beras Premium,14180.0
29/10/2023,DKI Jakarta,Beras Premium,14900.0
29/10/2023,Jawa Barat,Beras Premium,14170.0
29/10/2023,Jawa Tengah,Beras Premium,14300.0
29/10/2023,D.I Yogyakarta,Beras Premium,13970.0
29/10/2023,Jawa Timur,Beras Premium,13990.0
29/10/2023,Banten,Beras Premium,14120.0
30/10/2023,DKI Jakarta,Beras Premium,14900.0
30/10/2023,Jawa Barat,Beras Premium,14150.0
30/10/2023,Jawa Tengah,Beras Premium,14290.0
30/10/2023,D.I Yogyakarta,Beras Premium,13920.0
30/10/2023,Jawa Timur,Beras Premium,14060.0
30/10/2023,Banten,Beras Premium,14120.0
31/10/2023,DKI Jakarta,Beras Premium,14900.0
31/10/2023,Jawa Barat,Beras Premium,14170.0
31/10/2023,Jawa Tengah,Beras Premium,14210.0
31/10/2023,D.I Yogyakarta,Beras Premium,13920.0
31/10/2023,Jawa Timur,Beras Premium,14010.0
31/10/2023,Banten,Beras Premium,14120.0
01/11/2023,DKI Jakarta,Beras Premium,14900.0
01/11/2023,Jawa Barat,Beras Premium,14090.0
01/11/2023,Jawa Tengah,Beras Premium,14280.0
01/11/2023,D.I Yogyakarta,Beras Premium,13920.0
01/11/2023,Jawa Timur,Beras Premium,14060.0
01/11/2023,Banten,Beras Premium,14210.0
02/11/2023,DKI Jakarta,Beras Premium,14900.0
02/11/2023,Jawa Barat,Beras Premium,14100.0
02/11/2023,Jawa Tengah,Beras Premium,14290.0
02/11/2023,D.I Yogyakarta,Beras Premium,13920.0
02/11/2023,Jawa Timur,Beras Premium,14030.0
02/11/2023,Banten,Beras Premium,13990.0
03/11/2023,DKI Jakarta,Beras Premium,14900.0
03/11/2023,Jawa Barat,Beras Premium,14100.0
03/11/2023,Jawa Tengah,Beras Premium,14250.0
03/11/2023,D.I Yogyakarta,Beras Premium,13920.0
03/11/2023,Jawa Timur,Beras Premium,13990.0
03/11/2023,Banten,Beras Premium,14120.0
04/11/2023,DKI Jakarta,Beras Premium,14900.0
04/11/2023,Jawa Barat,Beras Premium,14090.0
04/11/2023,Jawa Tengah,Beras Premium,14280.0
04/11/2023,D.I Yogyakarta,Beras Premium,13920.0
04/11/2023,Jawa Timur,Beras Premium,14070.0
04/11/2023,Banten,Beras Premium,14060.0
05/11/2023,DKI Jakarta,Beras Premium,14900.0
05/11/2023,Jawa Barat,Beras Premium,14120.0
05/11/2023,Jawa Tengah,Beras Premium,14240.0
05/11/2023,D.I Yogyakarta,Beras Premium,14110.0
05/11/2023,Jawa Timur,Beras Premium,13950.0
05/11/2023,Banten,Beras Premium,14120.0
06/11/2023,DKI Jakarta,Beras Premium,14900.0
06/11/2023,Jawa Barat,Beras Premium,14080.0
06/11/2023,Jawa Tengah,Beras Premium,14300.0
06/11/2023,D.I Yogyakarta,Beras Premium,14220.0
06/11/2023,Jawa Timur,Beras Premium,14030.0
06/11/2023,Banten,Beras Premium,14120.0
07/11/2023,DKI Jakarta,Beras Premium,14900.0
07/11/2023,Jawa Barat,Beras Premium,14090.0
07/11/2023,Jawa Tengah,Beras Premium,14210.0
07/11/2023,D.I Yogyakarta,Beras Premium,14110.0
07/11/2023,Jawa Timur,Beras Premium,14020.0
07/11/2023,Banten,Beras Premium,14120.0
08/11/2023,DKI Jakarta,Beras Premium,14900.0
08/11/2023,Jawa Barat,Beras Premium,14070.0
08/11/2023,Jawa Tengah,Beras Premium,14250.0
08/11/2023,D.I Yogyakarta,Beras Premium,14190.0
08/11/2023,Jawa Timur,Beras Premium,14060.0
08/11/2023,Banten,Beras Premium,14180.0
09/11/2023,DKI Jakarta,Beras Premium,14900.0
09/11/2023,Jawa Barat,Beras Premium,14090.0
09/11/2023,Jawa Tengah,Beras Premium,14300.0
09/11/2023,D.I Yogyakarta,Beras Premium,14150.0
09/11/2023,Jawa Timur,Beras Premium,14100.0
09/11/2023,Banten,Beras Premium,14120.0
10/11/2023,DKI Jakarta,Beras Premium,14890.0
10/11/2023,Jawa Barat,Beras Premium,14090.0
10/11/2023,Jawa Tengah,Beras Premium,14240.0
10/11/2023,D.I Yogyakarta,Beras Premium,14110.0
10/11/2023,Jawa Timur,Beras Premium,14110.0
10/11/2023,Banten,Beras Premium,14120.0
11/11/2023,DKI Jakarta,Beras Premium,14900.0
11/11/2023,Jawa Barat,Beras Premium,14060.0
11/11/2023,Jawa Tengah,Beras Premium,14260.0
11/11/2023,D.I Yogyakarta,Beras Premium,14110.0
11/11/2023,Jawa Timur,Beras Premium,14050.0
11/11/2023,Banten,Beras Premium,14120.0
12/11/2023,DKI Jakarta,Beras Premium,14730.0
12/11/2023,Jawa Barat,Beras Premium,14060.0
12/11/2023,Jawa Tengah,Beras Premium,14220.0
12/11/2023,D.I Yogyakarta,Beras Premium,14040.0
12/11/2023,Jawa Timur,Beras Premium,14080.0
12/11/2023,Banten,Beras Premium,13960.0
13/11/2023,DKI Jakarta,Beras Premium,14730.0
13/11/2023,Jawa Barat,Beras Premium,14070.0
13/11/2023,Jawa Tengah,Beras Premium,14270.0
13/11/2023,D.I Yogyakarta,Beras Premium,13900.0
13/11/2023,Jawa Timur,Beras Premium,14020.0
13/11/2023,Banten,Beras Premium,14160.0
14/11/2023,DKI Jakarta,Beras Premium,14730.0
14/11/2023,Jawa Barat,Beras Premium,14040.0
14/11/2023,Jawa Tengah,Beras Premium,14230.0
14/11/2023,D.I Yogyakarta,Beras Premium,13900.0
14/11/2023,Jawa Timur,Beras Premium,13990.0
14/11/2023,Banten,Beras Premium,14220.0
15/11/2023,DKI Jakarta,Beras Premium,14730.0
15/11/2023,Jawa Barat,Beras Premium,14040.0
15/11/2023,Jawa Tengah,Beras Premium,14290.0
15/11/2023,D.I Yogyakarta,Beras Premium,13920.0
15/11/2023,Jawa Timur,Beras Premium,14030.0
15/11/2023,Banten,Beras Premium,14160.0
16/11/2023,DKI Jakarta,Beras Premium,14730.0
16/11/2023,Jawa Barat,Beras Premium,14070.0
16/11/2023,Jawa Tengah,Beras Premium,14230.0
16/11/2023,D.I Yogyakarta,Beras Premium,13940.0
16/11/2023,Jawa Timur,Beras Premium,14070.0
16/11/2023,Banten,Beras Premium,14160.0
17/11/2023,DKI Jakarta,Beras Premium,14730.0
17/11/2023,Jawa Barat,Beras Premium,14080.0
17/11/2023,Jawa Tengah,Beras Premium,14290.0
17/11/2023,D.I Yogyakarta,Beras Premium,13940.0
17/11/2023,Jawa Timur,Beras Premium,14040.0
17/11/2023,Banten,Beras Premium,14160.0
18/11/2023,DKI Jakarta,Beras Premium,14730.0
18/11/2023,Jawa Barat,Beras Premium,14070.0
18/11/2023,Jawa Tengah,Beras Premium,14320.0
18/11/2023,D.I Yogyakarta,Beras Premium,13940.0
18/11/2023,Jawa Timur,Beras Premium,14020.0
18/11/2023,Banten,Beras Premium,14220.0
19/11/2023,DKI Jakarta,Beras Premium,14730.0
19/11/2023,Jawa Barat,Beras Premium,14040.0
19/11/2023,Jawa Tengah,Beras Premium,14220.0
19/11/2023,D.I Yogyakarta,Beras Premium,13960.0
19/11/2023,Jawa Timur,Beras Premium,14040.0
19/11/2023,Banten,Beras Premium,14220.0
20/11/2023,DKI Jakarta,Beras Premium,14730.0
20/11/2023,Jawa Barat,Beras Premium,14050.0
20/11/2023,Jawa Tengah,Beras Premium,14260.0
20/11/2023,D.I Yogyakarta,Beras Premium,13960.0
20/11/2023,Jawa Timur,Beras Premium,14100.0
20/11/2023,Banten,Beras Premium,14220.0
21/11/2023,DKI Jakarta,Beras Premium,14730.0
21/11/2023,Jawa Barat,Beras Premium,14020.0
21/11/2023,Jawa Tengah,Beras Premium,14260.0
21/11/2023,D.I Yogyakarta,Beras Premium,14000.0
21/11/2023,Jawa Timur,Beras Premium,14040.0
21/11/2023,Banten,Beras Premium,14220.0
22/11/2023,DKI Jakarta,Beras Premium,14730.0
22/11/2023,Jawa Barat,Beras Premium,14080.0
22/11/2023,Jawa Tengah,Beras Premium,14270.0
22/11/2023,D.I Yogyakarta,Beras Premium,13940.0
22/11/2023,Jawa Timur,Beras Premium,14010.0
22/11/2023,Banten,Beras Premium,14220.0
23/11/2023,DKI Jakarta,Beras Premium,14730.0
23/11/2023,Jawa Barat,Beras Premium,14040.0
23/11/2023,Jawa Tengah,Beras Premium,14290.0
23/11/2023,D.I Yogyakarta,Beras Premium,13920.0
23/11/2023,Jawa Timur,Beras Premium,14020.0
23/11/2023,Banten,Beras Premium,14220.0
24/11/2023,DKI Jakarta,Beras Premium,14730.0
24/11/2023,Jawa Barat,Beras Premium,14040.0
24/11/2023,Jawa Tengah,Beras Premium,14250.0
24/11/2023,D.I Yogyakarta,Beras Premium,13920.0
24/11/2023,Jawa Timur,Beras Premium,14060.0
24/11/2023,Banten,Beras Premium,14220.0
25/11/2023,DKI Jakarta,Beras Premium,14730.0
25/11/2023,Jawa Barat,Beras Premium,14030.0
25/11/2023,Jawa Tengah,Beras Premium,14280.0
25/11/2023,D.I Yogyakarta,Beras Premium,13940.0
25/11/2023,Jawa Timur,Beras Premium,14060.0
25/11/2023,Banten,Beras Premium,14340.0
26/11/2023,DKI Jakarta,Beras Premium,14890.0
26/11/2023,Jawa Barat,Beras Premium,14000.0
26/11/2023,Jawa Tengah,Beras Premium,14300.0
26/11/2023,D.I Yogyakarta,Beras Premium,13960.0
26/11/2023,Jawa Timur,Beras Premium,14020.0
26/11/2023,Banten,Beras Premium,14250.0
27/11/2023,DKI Jakarta,Beras Premium,14730.0
27/11/2023,Jawa Barat,Beras Premium,14040.0
27/11/2023,Jawa Tengah,Beras Premium,14230.0
27/11/2023,D.I Yogyakarta,Beras Premium,13960.0
27/11/2023,Jawa Timur,Beras Premium,14050.0
27/11/2023,Banten,Beras Premium,14250.0
28/11/2023,DKI Jakarta,Beras Premium,14730.0
28/11/2023,Jawa Barat,Beras Premium,14030.0
28/11/2023,Jawa Tengah,Beras Premium,14280.0
28/11/2023,D.I Yogyakarta,Beras Premium,13960.0
28/11/2023,Jawa Timur,Beras Premium,14020.0
28/11/2023,Banten,Beras Premium,14220.0
29/11/2023,DKI Jakarta,Beras Premium,14730.0
29/11/2023,Jawa Barat,Beras Premium,14010.0
29/11/2023,Jawa Tengah,Beras Premium,14270.0
29/11/2023,D.I Yogyakarta,Beras Premium,13960.0
29/11/2023,Jawa Timur,Beras Premium,14090.0
29/11/2023,Banten,Beras Premium,14340.0
30/11/2023,DKI Jakarta,Beras Premium,14730.0
30/11/2023,Jawa Barat,Beras Premium,14040.0
30/11/2023,Jawa Tengah,Beras Premium,14180.0
30/11/2023,D.I Yogyakarta,Beras Premium,13940.0
30/11/2023,Jawa Timur,Beras Premium,14040.0
30/11/2023,Banten,Beras Premium,14340.0
01/12/2023,DKI Jakarta,Beras Premium,14730.0
01/12/2023,Jawa Barat,Beras Premium,14040.0
01/12/2023,Jawa Tengah,Beras Premium,14220.0
01/12/2023,D.I Yogyakarta,Beras Premium,13960.0
01/12/2023,Jawa Timur,Beras Premium,14070.0
01/12/2023,Banten,Beras Premium,14180.0
02/12/2023,DKI Jakarta,Beras Premium,14650.0
02/12/2023,Jawa Barat,Beras Premium,14040.0
02/12/2023,Jawa Tengah,Beras Premium,14260.0
02/12/2023,D.I Yogyakarta,Beras Premium,13940.0
02/12/2023,Jawa Timur,Beras Premium,14070.0
02/12/2023,Banten,Beras Premium,14340.0
03/12/2023,DKI Jakarta,Beras Premium,14650.0
03/12/2023,Jawa Barat,Beras Premium,14050.0
03/12/2023,Jawa Tengah,Beras Premium,14180.0
03/12/2023,D.I Yogyakarta,Beras Premium,13940.0
03/12/2023,Jawa Timur,Beras Premium,14050.0
03/12/2023,Banten,Beras Premium,14340.0
04/12/2023,DKI Jakarta,Beras Premium,14650.0
04/12/2023,Jawa Barat,Beras Premium,14020.0
04/12/2023,Jawa Tengah,Beras Premium,14240.0
04/12/2023,D.I Yogyakarta,Beras Premium,13940.0
04/12/2023,Jawa Timur,Beras Premium,14100.0
04/12/2023,Banten,Beras Premium,14340.0
05/12/2023,DKI Jakarta,Beras Premium,14650.0
05/12/2023,Jawa Barat,Beras Premium,14070.0
05/12/2023,Jawa Tengah,Beras Premium,14270.0
05/12/2023,D.I Yogyakarta,Beras Premium,13940.0
05/12/2023,Jawa Timur,Beras Premium,14080.0
05/12/2023,Banten,Beras Premium,14340.0
06/12/2023,DKI Jakarta,Beras Premium,14780.0
06/12/2023,Jawa Barat,Beras Premium,14040.0
06/12/2023,Jawa Tengah,Beras Premium,14170.0
06/12/2023,D.I Yogyakarta,Beras Premium,13960.0
06/12/2023,Jawa Timur,Beras Premium,14070.0
06/12/2023,Banten,Beras Premium,14340.0
07/12/2023,DKI Jakarta,Beras Premium,14820.0
07/12/2023,Jawa Barat,Beras Premium,14020.0
07/12/2023,Jawa Tengah,Beras Premium,14270.0
07/12/2023,D.I Yogyakarta,Beras Premium,13960.0
07/12/2023,Jawa Timur,Beras Premium,14050.0
07/12/2023,Banten,Beras Premium,14280.0
08/12/2023,DKI Jakarta,Beras Premium,14820.0
08/12/2023,Jawa Barat,Beras Premium,14030.0
08/12/2023,Jawa Tengah,Beras Premium,14270.0
08/12/2023,D.I Yogyakarta,Beras Premium,13960.0
08/12/2023,Jawa Timur,Beras Premium,14070.0
08/12/2023,Banten,Beras Premium,14340.0
09/12/2023,DKI Jakarta,Beras Premium,14820.0
09/12/2023,Jawa Barat,Beras Premium,14020.0
09/12/2023,Jawa Tengah,Beras Premium,14300.0
09/12/2023,D.I Yogyakarta,Beras Premium,13960.0
